dataset,repetition,fold,method,log_likelihood,mean_heldout_density,is_fallback
PctVacantBoarded,7,7,REFLECT_LSCV,-0.19676989464961067,2.7149445700998682,False
PctVacantBoarded,7,8,BETA_ROT,-76.56127875477723,2.105087386711862,True
PctVacantBoarded,7,8,BETA_LSCV,-76.55963069347744,2.071723942721855,False
PctVacantBoarded,7,8,LOGIT_SILV,-76.50565811562377,1.791795205322214,False
PctVacantBoarded,7,8,LOGIT_LSCV,-76.55521931869596,2.1080964918617817,False
PctVacantBoarded,7,8,REFLECT_SILV,-0.21220574260974548,2.4812905013646334,False
PctVacantBoarded,7,8,REFLECT_LSCV,-0.19815627887256196,2.6210831156572922,False
PctVacantBoarded,7,9,BETA_ROT,-62.64902260111267,2.1476010331651736,True
PctVacantBoarded,7,9,BETA_LSCV,-62.642433246951164,2.116332588033752,False
PctVacantBoarded,7,9,LOGIT_SILV,-62.61784912036927,1.7737174993403635,False
PctVacantBoarded,7,9,LOGIT_LSCV,-62.64462015064823,2.1435044993030394,False
PctVacantBoarded,7,9,REFLECT_SILV,-0.1671721766726815,2.516915872068055,False
PctVacantBoarded,7,9,REFLECT_LSCV,-0.1677461778582538,2.6200398159034384,False
PctVacantBoarded,7,10,BETA_ROT,-45.28004118091802,2.3433828670266923,True
PctVacantBoarded,7,10,BETA_LSCV,-45.27691225381195,2.2926811786489405,False
PctVacantBoarded,7,10,LOGIT_SILV,-45.242710213768696,1.9942124570778734,False
PctVacantBoarded,7,10,LOGIT_LSCV,-45.27412729014236,2.353638356163936,False
PctVacantBoarded,7,10,REFLECT_SILV,-0.17273473464697978,2.6081513318406886,False
PctVacantBoarded,7,10,REFLECT_LSCV,-0.15889182810352057,2.6865846657017523,False
PctVacantBoarded,8,1,BETA_ROT,-79.6214928745505,2.0040442087697152,True
PctVacantBoarded,8,1,BETA_LSCV,-79.61980931519685,1.9747856870717557,False
PctVacantBoarded,8,1,LOGIT_SILV,-79.58743332610156,1.6664803815947555,False
PctVacantBoarded,8,1,LOGIT_LSCV,-79.62061410847178,1.9941042450181654,False
PctVacantBoarded,8,1,REFLECT_SILV,-0.20980810517739512,2.4143094906746763,False
PctVacantBoarded,8,1,REFLECT_LSCV,-0.18505870132846736,2.5461732780175512,False
PctVacantBoarded,8,2,BETA_ROT,-41.682776877583976,2.1997909390090946,True
PctVacantBoarded,8,2,BETA_LSCV,-41.663784230867826,2.163251402790747,False
PctVacantBoarded,8,2,LOGIT_SILV,-41.608274201390394,1.8964596272109144,False
PctVacantBoarded,8,2,LOGIT_LSCV,-41.67179841251173,2.2101069284591177,False
PctVacantBoarded,8,2,REFLECT_SILV,-0.2107449742616709,2.472256483818796,False
PctVacantBoarded,8,2,REFLECT_LSCV,-0.2153123408083192,2.5633410944156094,False
PctVacantBoarded,8,3,BETA_ROT,-58.89997955685396,2.156782706632863,True
PctVacantBoarded,8,3,BETA_LSCV,-58.89466746565,2.1033399385074114,False
PctVacantBoarded,8,3,LOGIT_SILV,-58.866945043631425,1.846576587745326,False
PctVacantBoarded,8,3,LOGIT_LSCV,-58.89357095412331,2.1687547251517736,False
PctVacantBoarded,8,3,REFLECT_SILV,-0.19705259349759102,2.4888306058627845,False
PctVacantBoarded,8,3,REFLECT_LSCV,-0.19436909191245658,2.603068553634539,False
PctVacantBoarded,8,4,BETA_ROT,-69.24378527212538,2.1952888365429497,True
PctVacantBoarded,8,4,BETA_LSCV,-69.24127098696998,2.156245942678568,False
PctVacantBoarded,8,4,LOGIT_SILV,-69.20454420852639,1.9108166004601308,False
PctVacantBoarded,8,4,LOGIT_LSCV,-69.23757550732144,2.2054560016272338,False
PctVacantBoarded,8,4,REFLECT_SILV,-0.16309194117541068,2.617541900038968,False
PctVacantBoarded,8,4,REFLECT_LSCV,-0.16559865827594464,2.7510565184054268,False
PctVacantBoarded,8,5,BETA_ROT,-52.265507317257956,2.25342114328324,True
PctVacantBoarded,8,5,BETA_LSCV,-52.26138065451178,2.2162291207714775,False
PctVacantBoarded,8,5,LOGIT_SILV,-52.20877357328446,1.7594727194786146,False
PctVacantBoarded,8,5,LOGIT_LSCV,-52.25602430702807,2.22792889024663,False
PctVacantBoarded,8,5,REFLECT_SILV,-0.2047702677748666,2.5326781139639123,False
PctVacantBoarded,8,5,REFLECT_LSCV,-0.20468628935896777,2.6334676412021523,False
PctVacantBoarded,8,6,BETA_ROT,-55.748501435478055,2.226684718312674,True
PctVacantBoarded,8,6,BETA_LSCV,-55.74587274819535,2.1862696585707146,False
PctVacantBoarded,8,6,LOGIT_SILV,-55.69274128081084,1.8444064958782516,False
PctVacantBoarded,8,6,LOGIT_LSCV,-55.743146707505055,2.221263106923754,False
PctVacantBoarded,8,6,REFLECT_SILV,-0.2200410087149243,2.5588736965131296,False
PctVacantBoarded,8,6,REFLECT_LSCV,-0.209740529731172,2.6743862208020093,False
PctVacantBoarded,8,7,BETA_ROT,-48.75664491599658,2.2148941696456643,True
PctVacantBoarded,8,7,BETA_LSCV,-48.753932516399445,2.1775350889191443,False
PctVacantBoarded,8,7,LOGIT_SILV,-48.72611839692778,1.8354362962577315,False
PctVacantBoarded,8,7,LOGIT_LSCV,-48.750806478794054,2.210042351233657,False
PctVacantBoarded,8,7,REFLECT_SILV,-0.14802695970262708,2.5553923160447667,False
PctVacantBoarded,8,7,REFLECT_LSCV,-0.15998292019399754,2.6486140343213265,False
PctVacantBoarded,8,8,BETA_ROT,-48.80597808650285,2.1838519417695452,True
PctVacantBoarded,8,8,BETA_LSCV,-48.80064782486496,2.145577816300072,False
PctVacantBoarded,8,8,LOGIT_SILV,-48.753546456500175,1.8633390599849893,False
PctVacantBoarded,8,8,LOGIT_LSCV,-48.798607065545774,2.1928528205377695,False
PctVacantBoarded,8,8,REFLECT_SILV,-0.22948012617164562,2.4506923645766836,False
PctVacantBoarded,8,8,REFLECT_LSCV,-0.21216841305514925,2.535904872471464,False
PctVacantBoarded,8,9,BETA_ROT,-34.900292524405785,2.264582398280758,True
PctVacantBoarded,8,9,BETA_LSCV,-34.89961150246106,2.209534462211122,False
PctVacantBoarded,8,9,LOGIT_SILV,-34.86124754584728,1.9164220459568764,False
PctVacantBoarded,8,9,LOGIT_LSCV,-34.89673020852557,2.2705766992775147,False
PctVacantBoarded,8,9,REFLECT_SILV,-0.1882307762972074,2.5022348482143597,False
PctVacantBoarded,8,9,REFLECT_LSCV,-0.186129828935898,2.5497140454844716,False
PctVacantBoarded,8,10,BETA_ROT,-48.729522819651315,2.3589304925537937,True
PctVacantBoarded,8,10,BETA_LSCV,-48.725792941276026,2.309344468439626,False
PctVacantBoarded,8,10,LOGIT_SILV,-48.70558192668515,2.053283868123414,False
PctVacantBoarded,8,10,LOGIT_LSCV,-48.72551929579134,2.3748616384644845,False
PctVacantBoarded,8,10,REFLECT_SILV,-0.14420008836971615,2.66431943800098,False
PctVacantBoarded,8,10,REFLECT_LSCV,-0.1341359053635398,2.7561768914899836,False
PctVacantBoarded,9,1,BETA_ROT,-45.06928638477394,2.2465103843703775,True
PctVacantBoarded,9,1,BETA_LSCV,-45.06524475949322,2.1925538957477095,False
PctVacantBoarded,9,1,LOGIT_SILV,-45.03349631267287,1.9080784134433548,False
PctVacantBoarded,9,1,LOGIT_LSCV,-45.064462625938106,2.253833924606981,False
PctVacantBoarded,9,1,REFLECT_SILV,-0.1713576004736538,2.549657301441114,False
PctVacantBoarded,9,1,REFLECT_LSCV,-0.1729606792303796,2.604868582953286,False
PctVacantBoarded,9,2,BETA_ROT,-41.647730765573904,2.2899252964385273,True
PctVacantBoarded,9,2,BETA_LSCV,-41.643217308559215,2.2728408801064552,False
PctVacantBoarded,9,2,LOGIT_SILV,-41.59602461288683,1.806485638534732,False
PctVacantBoarded,9,2,LOGIT_LSCV,-41.63856602020707,2.2668783055645743,False
PctVacantBoarded,9,2,REFLECT_SILV,-0.21031261518410996,2.5324621767538718,False
PctVacantBoarded,9,2,REFLECT_LSCV,-0.20813798558559324,2.62498443339338,False
PctVacantBoarded,9,3,BETA_ROT,-48.52908683302911,2.283802796163355,True
PctVacantBoarded,9,3,BETA_LSCV,-48.52835640374852,2.23738386311612,False
PctVacantBoarded,9,3,LOGIT_SILV,-48.49031899396552,1.9272406166304126,False
PctVacantBoarded,9,3,LOGIT_LSCV,-48.52551430448685,2.2856468194805104,False
PctVacantBoarded,9,3,REFLECT_SILV,-0.16592853966202298,2.6214681094710928,False
PctVacantBoarded,9,3,REFLECT_LSCV,-0.17637104483435193,2.7206149193173115,False
PctVacantBoarded,9,4,BETA_ROT,-76.17643737094181,2.056055210493186,True
PctVacantBoarded,9,4,BETA_LSCV,-76.17414955618248,2.0328410905059413,False
PctVacantBoarded,9,4,LOGIT_SILV,-76.12901557065238,1.7651696584263508,False
PctVacantBoarded,9,4,LOGIT_LSCV,-76.16962346638688,2.0623884141037325,False
PctVacantBoarded,9,4,REFLECT_SILV,-0.20917455186643694,2.469478421622476,False
PctVacantBoarded,9,4,REFLECT_LSCV,-0.196342318053862,2.598277282951193,False
PctVacantBoarded,9,5,BETA_ROT,-59.21717451971028,2.1247204357895715,True
PctVacantBoarded,9,5,BETA_LSCV,-59.21338357107679,2.0839717422980817,False
PctVacantBoarded,9,5,LOGIT_SILV,-59.1692954850312,1.83813666438687,False
PctVacantBoarded,9,5,LOGIT_LSCV,-59.21257945238795,2.133611947069882,False
PctVacantBoarded,9,5,REFLECT_SILV,-0.22540588583165594,2.465468696354802,False
PctVacantBoarded,9,5,REFLECT_LSCV,-0.20910170679294535,2.588747854950454,False
PctVacantBoarded,9,6,BETA_ROT,-52.24318117209062,2.250867835870878,True
PctVacantBoarded,9,6,BETA_LSCV,-52.23982610119535,2.1979459004658364,False
PctVacantBoarded,9,6,LOGIT_SILV,-52.20227404211545,1.9216457830333171,False
PctVacantBoarded,9,6,LOGIT_LSCV,-52.23839617898959,2.2605855594467714,False
PctVacantBoarded,9,6,REFLECT_SILV,-0.177369314981391,2.6096459988812777,False
PctVacantBoarded,9,6,REFLECT_LSCV,-0.18040838812155954,2.7101164342946005,False
PctVacantBoarded,9,7,BETA_ROT,-45.281823657921116,2.3236307522641435,True
PctVacantBoarded,9,7,BETA_LSCV,-45.27592518356809,2.268909869644699,False
PctVacantBoarded,9,7,LOGIT_SILV,-45.25491976067349,1.9119730602370337,False
PctVacantBoarded,9,7,LOGIT_LSCV,-45.27554550397655,2.31801939569084,False
PctVacantBoarded,9,7,REFLECT_SILV,-0.16387746005319864,2.5347146403279184,False
PctVacantBoarded,9,7,REFLECT_LSCV,-0.1694758639289465,2.6171769861832157,False
PctVacantBoarded,9,8,BETA_ROT,-66.1519811403719,2.1071841276855605,True
PctVacantBoarded,9,8,BETA_LSCV,-66.14466913332738,2.062472053104014,False
PctVacantBoarded,9,8,LOGIT_SILV,-66.10352057445878,1.914061377015643,False
PctVacantBoarded,9,8,LOGIT_LSCV,-66.14028488338245,2.1402621511525455,False
PctVacantBoarded,9,8,REFLECT_SILV,-0.207124333154387,2.50613082404853,False
PctVacantBoarded,9,8,REFLECT_LSCV,-0.20512091212914763,2.6204769399377845,False
PctVacantBoarded,9,9,BETA_ROT,-59.234123679034006,2.1038822129909165,True
PctVacantBoarded,9,9,BETA_LSCV,-59.21841898683391,2.063141163145726,False
PctVacantBoarded,9,9,LOGIT_SILV,-59.169400537443956,1.7930321706564376,False
PctVacantBoarded,9,9,LOGIT_LSCV,-59.227602588910024,2.1060453431080584,False
PctVacantBoarded,9,9,REFLECT_SILV,-0.2060649479015591,2.4453823934419066,False
PctVacantBoarded,9,9,REFLECT_LSCV,-0.19269856213656136,2.558693273186988,False
PctVacantBoarded,9,10,BETA_ROT,-45.29499171592706,2.236983836700034,True
PctVacantBoarded,9,10,BETA_LSCV,-45.2918403316775,2.2089230159913376,False
PctVacantBoarded,9,10,LOGIT_SILV,-45.25684371629479,1.805725711985772,False
PctVacantBoarded,9,10,LOGIT_LSCV,-45.29040852222212,2.219844456728157,False
PctVacantBoarded,9,10,REFLECT_SILV,-0.1794169864197242,2.505860154019902,False
PctVacantBoarded,9,10,REFLECT_LSCV,-0.17123567809105675,2.5795298425337774,False
PctVacantBoarded,10,1,BETA_ROT,-51.991637340518515,2.1869304115638677,True
PctVacantBoarded,10,1,BETA_LSCV,-51.988872423140144,2.1518358124806842,False
PctVacantBoarded,10,1,LOGIT_SILV,-51.95346835982466,1.8482333074010275,False
PctVacantBoarded,10,1,LOGIT_LSCV,-51.986443750265536,2.1867852193845634,False
PctVacantBoarded,10,1,REFLECT_SILV,-0.1839866880110948,2.5217307085457734,False
PctVacantBoarded,10,1,REFLECT_LSCV,-0.18340924652716695,2.628519838564514,False
PctVacantBoarded,10,2,BETA_ROT,-55.435528454634316,2.287951656688543,True
PctVacantBoarded,10,2,BETA_LSCV,-55.430064288944486,2.250865990960544,False
PctVacantBoarded,10,2,LOGIT_SILV,-55.39081465738831,1.8691946629833631,False
PctVacantBoarded,10,2,LOGIT_LSCV,-55.426821663728354,2.282012729794336,False
PctVacantBoarded,10,2,REFLECT_SILV,-0.17193451989956665,2.597814986106174,False
PctVacantBoarded,10,2,REFLECT_LSCV,-0.1801211563543906,2.697389658732428,False
PctVacantBoarded,10,3,BETA_ROT,-48.45152991889972,2.3253165353127425,True
PctVacantBoarded,10,3,BETA_LSCV,-48.449832277903425,2.2781142726920964,False
PctVacantBoarded,10,3,LOGIT_SILV,-48.44810536017102,1.8978248618998408,False
PctVacantBoarded,10,3,LOGIT_LSCV,-48.451217657224234,2.3168247480484876,False
PctVacantBoarded,10,3,REFLECT_SILV,-0.10509289130681491,2.6234635676780624,False
PctVacantBoarded,10,3,REFLECT_LSCV,-0.09597651996235439,2.707867272713559,False
PctVacantBoarded,10,4,BETA_ROT,-72.71657751684303,2.0513229524669314,True
PctVacantBoarded,10,4,BETA_LSCV,-72.71517634406722,2.0414146556362867,False
PctVacantBoarded,10,4,LOGIT_SILV,-72.67783836280192,1.5959722669977998,False
PctVacantBoarded,10,4,LOGIT_LSCV,-72.71276249562426,2.022953358980278,False
PctVacantBoarded,10,4,REFLECT_SILV,-0.1971645762261508,2.4504452574816433,False
PctVacantBoarded,10,4,REFLECT_LSCV,-0.19117167735698082,2.5746266187444578,False
PctVacantBoarded,10,5,BETA_ROT,-52.323790015477,2.1168420184455283,True
PctVacantBoarded,10,5,BETA_LSCV,-52.314018937271356,2.0772747775570637,False
PctVacantBoarded,10,5,LOGIT_SILV,-52.24626993412246,1.8018949243250664,False
PctVacantBoarded,10,5,LOGIT_LSCV,-52.30730773431739,2.115393213897017,False
PctVacantBoarded,10,5,REFLECT_SILV,-0.24894188394660421,2.471180709173723,False
PctVacantBoarded,10,5,REFLECT_LSCV,-0.2647031119580787,2.5738391169180015,False
PctVacantBoarded,10,6,BETA_ROT,-55.71320304749249,2.1702575311522656,True
PctVacantBoarded,10,6,BETA_LSCV,-55.7113672733508,2.1215064213149875,False
PctVacantBoarded,10,6,LOGIT_SILV,-55.67722113622517,1.9672148738495285,False
PctVacantBoarded,10,6,LOGIT_LSCV,-55.711551641382925,2.2034061976460735,False
PctVacantBoarded,10,6,REFLECT_SILV,-0.18948535171826894,2.5445052264353727,False
PctVacantBoarded,10,6,REFLECT_LSCV,-0.18565825570374725,2.6320743226625574,False
PctVacantBoarded,10,7,BETA_ROT,-31.43360181575474,2.3365466312253043,True
PctVacantBoarded,10,7,BETA_LSCV,-31.428069711857543,2.295808631273379,False
PctVacantBoarded,10,7,LOGIT_SILV,-31.38057767327561,1.971049958360643,False
PctVacantBoarded,10,7,LOGIT_LSCV,-31.42336569113208,2.3494361528340604,False
PctVacantBoarded,10,7,REFLECT_SILV,-0.205145838941487,2.5395134414103335,False
PctVacantBoarded,10,7,REFLECT_LSCV,-0.20386569234795493,2.578288921404249,False
PctVacantBoarded,10,8,BETA_ROT,-55.751844618774484,2.2540224250159997,True
PctVacantBoarded,10,8,BETA_LSCV,-55.75122048942151,2.1935257467855815,False
PctVacantBoarded,10,8,LOGIT_SILV,-55.69803861493644,2.0391039137432134,False
PctVacantBoarded,10,8,LOGIT_LSCV,-55.74726385519069,2.2876562904635533,False
PctVacantBoarded,10,8,REFLECT_SILV,-0.23691722522398062,2.541633513987134,False
PctVacantBoarded,10,8,REFLECT_LSCV,-0.21351681513146936,2.62032038484279,False
PctVacantBoarded,10,9,BETA_ROT,-69.60971430290023,2.1310153551299553,True
PctVacantBoarded,10,9,BETA_LSCV,-69.60554025614734,2.0954951688742947,False
PctVacantBoarded,10,9,LOGIT_SILV,-69.57074371258811,1.8297646075062457,False
PctVacantBoarded,10,9,LOGIT_LSCV,-69.60300675786256,2.140609999495461,False
PctVacantBoarded,10,9,REFLECT_SILV,-0.20116362900921486,2.5013693928026033,False
PctVacantBoarded,10,9,REFLECT_LSCV,-0.1845870575482986,2.6375596450589205,False
PctVacantBoarded,10,10,BETA_ROT,-45.333722431458966,2.153525271613597,True
PctVacantBoarded,10,10,BETA_LSCV,-45.31690826900185,2.1112907443857702,False
PctVacantBoarded,10,10,LOGIT_SILV,-45.27637438967172,1.7695657841907029,False
PctVacantBoarded,10,10,LOGIT_LSCV,-45.32532559789463,2.142505703563561,False
PctVacantBoarded,10,10,REFLECT_SILV,-0.17892312789541287,2.455794174605163,False
PctVacantBoarded,10,10,REFLECT_LSCV,-0.17855771145328056,2.5464369360816055,False
